country	field	tok	kind	p
FRANCE	addr	myosotis	distinctive	0.99
FRANCE	addr	guichard	distinctive	0.99
FRANCE	addr	claudel	distinctive	0.99
FRANCE	addr	greuze	distinctive	0.99
US	name	bhav	distinctive	0.99
US	name	fowler	distinctive	0.99
INDIA	addr	howrah	city_or_town	0.99
US	name	miles	distinctive	0.99
US	name	rhodes	distinctive	0.99
FRANCE	name	themis	distinctive	0.99
INDIA	name	jewellers	generic_business	0.99
US	name	ford	distinctive	0.99
US	name	cruz	distinctive	0.99
FRANCE	addr	carles	distinctive	0.99
FRANCE	addr	pehant	distinctive	0.99
US	name	homecare	generic_business	0.99
US	name	pony	distinctive	0.99
FRANCE	addr	boyer	distinctive	0.99
FRANCE	addr	violettes	distinctive	0.99
INDIA	name	pratham	distinctive	0.99
US	name	cartesian	distinctive	0.99
US	name	lloyds	distinctive	0.99
INDIA	addr	madhya	state_or_region	0.99
INDIA	addr	jaipur	city_or_town	0.99
US	name	yang	distinctive	0.99
US	name	santos	distinctive	0.99
US	name	hologram	distinctive	0.99
US	name	dynamix	distinctive	0.99
US	name	rent	generic_business	0.99
FRANCE	addr	dampierre	distinctive	0.99
INDIA	name	buddha	distinctive	0.99
FRANCE	name	leon	distinctive	0.99
US	name	institutions	generic_business	0.99
US	name	shanghai	place	0.99
US	name	engineers	generic_business	0.99
US	name	virtus	distinctive	0.99
FRANCE	name	tourisme	generic_business	0.99
INDIA	name	freight	generic_business	0.99
INDIA	name	vishal	distinctive	0.99
INDIA	name	dlf	distinctive	0.99
INDIA	name	developer	generic_business	0.99
INDIA	name	garments	generic_business	0.99
INDIA	name	blu	distinctive	0.99
INDIA	addr	prince	distinctive	0.99
INDIA	addr	la	direction_or_connector	0.99
INDIA	addr	poddar	distinctive	0.99
US	name	telecommunication	generic_business	0.99
INDIA	name	planners	generic_business	0.99
FRANCE	addr	bouvines	distinctive	0.99
US	name	operating	generic_business	0.99
FRANCE	addr	tenot	distinctive	0.99
FRANCE	addr	goya	distinctive	0.99
FRANCE	addr	diane	distinctive	0.99
FRANCE	addr	daugey	distinctive	0.99
US	name	metlife	distinctive	0.99
INDIA	addr	saibaba	distinctive	0.99
INDIA	addr	sinha	distinctive	0.99
INDIA	name	motors	generic_business	0.99
INDIA	name	entertainment	generic_business	0.99
INDIA	name	industrial	generic_business	0.99
INDIA	name	trade	generic_business	0.99
INDIA	name	equipment	generic_business	0.99
FRANCE	name	wz	distinctive	0.99
FRANCE	name	hx	distinctive	0.99
US	name	excavation	generic_business	0.99
US	name	liquor	generic_business	0.99
US	name	graphics	generic_business	0.99
INDIA	addr	emerald	distinctive	0.99
US	name	boutique	generic_business	0.99
INDIA	addr	ghaziabad	city_or_town	0.99
INDIA	addr	surat	city_or_town	0.99
FRANCE	addr	pinsons	distinctive	0.99
FRANCE	addr	victoire	distinctive	0.99
FRANCE	addr	ghesquiere	distinctive	0.99
FRANCE	addr	marguerite	distinctive	0.99
US	name	aegon	distinctive	0.99
US	name	adamas	distinctive	0.99
INDIA	addr	noida	city_or_town	0.99
INDIA	addr	house	unit_or_building	0.99
FRANCE	addr	malcense	distinctive	0.99
FRANCE	addr	inkermann	distinctive	0.99
FRANCE	addr	benauge	distinctive	0.99
INDIA	name	belgaum	place	0.99
FRANCE	addr	pelletier	distinctive	0.99
FRANCE	addr	cadou	distinctive	0.99
FRANCE	addr	gay	distinctive	0.99
FRANCE	addr	meersch	distinctive	0.99
INDIA	addr	wing	unit_or_building	0.99
INDIA	addr	tg	state_or_region	0.99
FRANCE	addr	ney	distinctive	0.99
FRANCE	name	monsieur	title	0.99
INDIA	addr	room	unit_or_building	0.99
INDIA	addr	pashchimavanga	state_or_region	0.99
INDIA	addr	mp	state_or_region	0.99
INDIA	name	pharma	generic_business	0.99
INDIA	name	praim	distinctive	0.99
INDIA	name	chemicals	generic_business	0.99
FRANCE	name	animations	generic_business	0.99
FRANCE	name	information	generic_business	0.99
US	name	wheeler	distinctive	0.99
FRANCE	addr	bruneau	distinctive	0.99
FRANCE	addr	blanchard	distinctive	0.99
FRANCE	addr	aevnue	street_type	0.99
US	name	vega	distinctive	0.99
US	name	improvements	generic_business	0.99
FRANCE	addr	bart	distinctive	0.99
FRANCE	addr	verdun	distinctive	0.99
INDIA	name	maruti	distinctive	0.99
INDIA	name	estates	generic_business	0.99
FRANCE	addr	passage	street_type	0.99
US	name	houston	place	0.99
US	name	electrical	generic_business	0.99
INDIA	addr	holding	unit_or_building	0.99
INDIA	addr	eastern	direction_or_connector	0.99
INDIA	name	cafe	generic_business	0.99
INDIA	name	bank	generic_business	0.99
INDIA	name	carriers	generic_business	0.99
INDIA	name	vidya	distinctive	0.99
FRANCE	name	nomad	distinctive	0.99
INDIA	name	panchkula	place	0.99
INDIA	name	enjiniyaring	generic_business	0.99
INDIA	name	neelkanth	distinctive	0.99
US	name	pimco	distinctive	0.99
US	name	kkr	distinctive	0.99
FRANCE	addr	rochereau	distinctive	0.99
FRANCE	addr	colette	distinctive	0.99
US	name	gamco	distinctive	0.99
US	name	pgim	distinctive	0.99
INDIA	name	joy	distinctive	0.99
FRANCE	addr	brule	distinctive	0.99
FRANCE	addr	amour	distinctive	0.99
INDIA	name	andhra	place	0.99
FRANCE	name	maconnerie	generic_business	0.99
FRANCE	name	loup	distinctive	0.99
FRANCE	name	nova	distinctive	0.99
INDIA	name	placement	generic_business	0.99
US	name	abacus	distinctive	0.99
INDIA	addr	faridabad	city_or_town	0.99
INDIA	addr	sai	distinctive	0.99
INDIA	addr	rajkot	city_or_town	0.99
US	name	drilling	generic_business	0.99
INDIA	addr	vadodara	city_or_town	0.99
INDIA	addr	nashik	city_or_town	0.99
US	name	painters	generic_business	0.99
INDIA	name	purple	distinctive	0.99
US	name	zhejiang	place	0.99
US	name	muzero	distinctive	0.99
US	name	constellation	distinctive	0.99
US	name	carpenters	generic_business	0.99
US	name	painting	generic_business	0.99
INDIA	name	research	generic_business	0.99
INDIA	name	security	generic_business	0.99
INDIA	name	health	generic_business	0.99
INDIA	name	realty	generic_business	0.99
INDIA	addr	preet	distinctive	0.99
INDIA	addr	acharya	distinctive	0.99
FRANCE	name	finance	generic_business	0.99
US	name	york	place	0.99
INDIA	name	containers	generic_business	0.99
US	name	alliancebernstein	distinctive	0.99
FRANCE	name	farandole	distinctive	0.99
US	name	yorkville	place	0.99
FRANCE	addr	joncours	distinctive	0.99
FRANCE	addr	gachet	distinctive	0.99
US	name	bricklayers	generic_business	0.99
US	name	exchange	generic_business	0.99
INDIA	name	haospitailiti	generic_business	0.99
INDIA	name	panvel	place	0.99
INDIA	name	zenith	distinctive	0.99
INDIA	name	angel	distinctive	0.99
INDIA	name	paras	distinctive	0.99
US	name	henderson	distinctive	0.99
FRANCE	addr	bazin	distinctive	0.99
FRANCE	name	medecine	generic_business	0.99
INDIA	addr	ganpati	distinctive	0.99
INDIA	addr	subhas	distinctive	0.99
INDIA	addr	patel	distinctive	0.99
INDIA	addr	highway	street_type	0.99
US	name	sports	generic_business	0.99
US	name	genesis	distinctive	0.99
INDIA	name	sankalp	distinctive	0.99
INDIA	name	mantra	distinctive	0.99
FRANCE	addr	portmain	distinctive	0.99
FRANCE	addr	avnue	street_type	0.99
FRANCE	addr	pradas	distinctive	0.99
US	name	resource	generic_business	0.99
INDIA	addr	agra	city_or_town	0.99
FRANCE	name	grace	distinctive	0.99
FRANCE	addr	dumez	distinctive	0.99
US	name	pennymac	distinctive	0.99
US	name	european	place	0.99
INDIA	addr	ganesh	distinctive	0.99
INDIA	addr	vishakhapatnam	city_or_town	0.99
INDIA	addr	kolhapur	city_or_town	0.99
FRANCE	addr	moreau	distinctive	0.99
US	name	biosciences	generic_business	0.99
US	name	carlyle	distinctive	0.99
US	name	limited	legal_form	0.99
INDIA	name	marketinga	generic_business	0.99
INDIA	name	investaments	generic_business	0.99
INDIA	name	kansaltents	generic_business	0.99
INDIA	name	textiles	generic_business	0.99
INDIA	name	hotal	generic_business	0.99
FRANCE	addr	blanche	distinctive	0.99
US	name	cherry	distinctive	0.99
US	name	noble	distinctive	0.99
FRANCE	addr	castre	distinctive	0.99
FRANCE	addr	chambrelent	distinctive	0.99
FRANCE	addr	sernin	distinctive	0.99
INDIA	addr	mohan	distinctive	0.99
US	name	gilbert	distinctive	0.99
FRANCE	addr	judaique	distinctive	0.99
FRANCE	addr	acacias	distinctive	0.99
US	name	bank	generic_business	0.99
US	name	beverage	generic_business	0.99
US	name	oyj	legal_form	0.99
US	name	platforms	generic_business	0.99
INDIA	addr	lal	distinctive	0.99
US	name	xcel	distinctive	0.99
FRANCE	addr	resistance	distinctive	0.99
FRANCE	addr	mesanges	distinctive	0.99
FRANCE	addr	cardinal	distinctive	0.99
FRANCE	name	amoureux	distinctive	0.99
FRANCE	addr	cousteau	distinctive	0.99
FRANCE	addr	descamps	distinctive	0.99
FRANCE	addr	chenier	distinctive	0.99
FRANCE	addr	reaumur	distinctive	0.99
INDIA	addr	meerut	city_or_town	0.99
INDIA	addr	vijay	distinctive	0.99
US	name	recreation	generic_business	0.99
US	name	hartford	place	0.99
INDIA	name	galaxy	distinctive	0.99
US	name	aldel	distinctive	0.99
INDIA	addr	nand	distinctive	0.99
FRANCE	addr	floride	distinctive	0.99
FRANCE	addr	malo	distinctive	0.99
FRANCE	name	lous	distinctive	0.99
INDIA	addr	mahesh	distinctive	0.99
US	name	acquisitions	generic_business	0.99
US	name	acquisition	generic_business	0.99
FRANCE	addr	genes	distinctive	0.99
FRANCE	addr	lebas	distinctive	0.99
FRANCE	addr	clinquet	distinctive	0.99
US	name	ember	distinctive	0.99
US	name	briacell	distinctive	0.99
FRANCE	name	africa	place	0.99
FRANCE	name	qk	distinctive	0.99
INDIA	addr	chandra	distinctive	0.99
US	name	cambridge	place	0.99
INDIA	name	tredinga	generic_business	0.99
INDIA	name	sterling	distinctive	0.99
INDIA	name	suraj	distinctive	0.99
INDIA	name	hasbhidhalidhdhi	distinctive	0.99
US	name	rose	distinctive	0.99
INDIA	addr	vidya	distinctive	0.99
FRANCE	addr	dron	distinctive	0.99
FRANCE	addr	naudieres	distinctive	0.99
FRANCE	addr	clematites	distinctive	0.99
INDIA	addr	mahadev	distinctive	0.99
FRANCE	name	colibri	distinctive	0.99
INDIA	name	kalyani	distinctive	0.99
INDIA	name	mangal	distinctive	0.99
INDIA	name	mercury	distinctive	0.99
US	name	vornado	distinctive	0.99
US	name	games	generic_business	0.99
FRANCE	name	pom	distinctive	0.99
FRANCE	addr	luce	distinctive	0.99
FRANCE	addr	mimosas	distinctive	0.99
FRANCE	addr	lino	distinctive	0.99
FRANCE	addr	fougnet	distinctive	0.99
FRANCE	addr	fourcand	distinctive	0.99
INDIA	addr	indira	distinctive	0.99
FRANCE	name	lion	distinctive	0.99
FRANCE	name	cabinet	generic_business	0.99
INDIA	addr	solapur	city_or_town	0.99
US	name	encore	distinctive	0.99
INDIA	addr	prasad	distinctive	0.99
US	name	fargo	place	0.99
US	name	tucker	distinctive	0.99
INDIA	name	academy	generic_business	0.99
US	name	cinder	distinctive	0.99
US	name	murray	distinctive	0.99
INDIA	addr	abul	distinctive	0.99
FRANCE	name	echanges	generic_business	0.99
FRANCE	name	films	generic_business	0.99
FRANCE	addr	baraillot	distinctive	0.99
FRANCE	addr	chaffault	distinctive	0.99
US	name	alpex	distinctive	0.99
US	name	generating	generic_business	0.99
US	name	newhold	distinctive	0.99
US	name	irenic	distinctive	0.99
US	addr	mckinley	distinctive	0.99
INDIA	name	gandhi	distinctive	0.99
INDIA	name	agriculture	generic_business	0.99
FRANCE	name	funky	distinctive	0.99
INDIA	name	educational	generic_business	0.99
US	name	sunshine	distinctive	0.99
FRANCE	name	etudes	generic_business	0.99
FRANCE	name	tamarii	distinctive	0.99
INDIA	addr	vivekananda	distinctive	0.99
FRANCE	addr	caumartin	distinctive	0.99
US	name	soulpower	distinctive	0.99
US	name	imaging	generic_business	0.99
US	name	scuti	distinctive	0.99
FRANCE	addr	huguerie	distinctive	0.99
FRANCE	name	lys	distinctive	0.99
INDIA	name	nova	distinctive	0.99
INDIA	name	resource	generic_business	0.99
INDIA	name	shubh	distinctive	0.99
INDIA	name	ashoka	distinctive	0.99
INDIA	name	softwares	generic_business	0.99
FRANCE	name	christ	distinctive	0.99
US	name	plumbers	generic_business	0.99
US	name	gardner	distinctive	0.99
US	name	avalanche	distinctive	0.99
US	name	biotechnologies	generic_business	0.99
FRANCE	name	mr	title	0.99
FRANCE	addr	roses	distinctive	0.99
FRANCE	addr	fraternite	distinctive	0.99
FRANCE	addr	nancel	distinctive	0.99
FRANCE	addr	ange	distinctive	0.99
US	name	lightwave	distinctive	0.99
US	name	wintergreen	distinctive	0.99
US	name	altisource	distinctive	0.99
FRANCE	name	electricite	generic_business	0.99
FRANCE	addr	durer	distinctive	0.99
FRANCE	name	afrique	place	0.99
FRANCE	name	travail	generic_business	0.99
US	name	prudential	distinctive	0.99
US	name	truist	distinctive	0.99
FRANCE	addr	bouchet	distinctive	0.99
FRANCE	addr	chantecrit	distinctive	0.99
INDIA	addr	sanjay	distinctive	0.99
FRANCE	name	yi	distinctive	0.99
INDIA	addr	surya	distinctive	0.99
FRANCE	addr	ouest	direction_or_connector	0.99
FRANCE	addr	testelin	distinctive	0.99
FRANCE	addr	sud	direction_or_connector	0.99
INDIA	name	aura	distinctive	0.99
FRANCE	name	tango	distinctive	0.99
FRANCE	addr	max	distinctive	0.99
US	name	northland	place	0.99
US	name	legato	distinctive	0.99
FRANCE	addr	blanc	distinctive	0.99
FRANCE	addr	egalite	distinctive	0.99
FRANCE	name	industriels	generic_business	0.99
INDIA	name	goregaon	place	0.99
INDIA	name	lucky	distinctive	0.99
US	name	computing	generic_business	0.99
US	name	america	place	0.99
US	name	kimco	distinctive	0.99
INDIA	addr	geeta	distinctive	0.99
US	name	ubs	distinctive	0.99
INDIA	name	bhavar	distinctive	0.99
INDIA	name	commercials	generic_business	0.99
INDIA	name	infosolutions	generic_business	0.99
FRANCE	addr	colonel	distinctive	0.99
US	name	weaver	distinctive	0.99
US	name	industrials	generic_business	0.99
INDIA	addr	lajpat	distinctive	0.99
FRANCE	name	mace	distinctive	0.99
US	name	machines	generic_business	0.99
FRANCE	addr	gayon	distinctive	0.99
FRANCE	addr	ventura	distinctive	0.99
FRANCE	name	structure	generic_business	0.99
FRANCE	name	techniques	generic_business	0.99
FRANCE	addr	camelias	distinctive	0.99
INDIA	addr	mahavir	distinctive	0.99
INDIA	addr	prakash	distinctive	0.99
INDIA	addr	jawahar	distinctive	0.99
US	name	electricians	generic_business	0.99
US	name	food	generic_business	0.99
INDIA	name	estate	generic_business	0.99
FRANCE	name	csapa	distinctive	0.99
FRANCE	name	mediation	generic_business	0.99
FRANCE	name	creations	generic_business	0.99
INDIA	addr	babu	distinctive	0.99
US	name	lion	distinctive	0.99
US	name	invesco	distinctive	0.99
US	name	silverbox	distinctive	0.99
US	name	strategies	generic_business	0.99
US	name	xrp	distinctive	0.99
FRANCE	addr	perouse	distinctive	0.99
US	name	quasaredge	distinctive	0.99
US	addr	northwest	direction_or_connector	0.99
FRANCE	addr	dumont	distinctive	0.99
FRANCE	addr	cassel	distinctive	0.99
FRANCE	addr	hoche	distinctive	0.99
US	name	leapfrog	distinctive	0.99
US	name	fresenius	distinctive	0.99
FRANCE	name	magic	distinctive	0.99
INDIA	addr	yadav	distinctive	0.99
US	name	owl	distinctive	0.99
INDIA	name	process	generic_business	0.99
INDIA	name	marketin	generic_business	0.99
INDIA	name	immigration	generic_business	0.99
INDIA	name	limidhedh	legal_form	0.99
FRANCE	addr	delord	distinctive	0.99
US	name	mason	distinctive	0.99
US	name	comstock	distinctive	0.99
FRANCE	addr	au	direction_or_connector	0.99
INDIA	name	moon	distinctive	0.99
FRANCE	name	xd	distinctive	0.99
FRANCE	name	venus	distinctive	0.99
INDIA	name	rishi	distinctive	0.99
US	name	barclays	distinctive	0.99
US	name	thunder	distinctive	0.99
US	name	aviation	generic_business	0.99
US	name	mercator	distinctive	0.99
INDIA	addr	diamond	distinctive	0.99
INDIA	addr	das	distinctive	0.99
INDIA	addr	khan	distinctive	0.99
INDIA	addr	golden	distinctive	0.99
US	name	loan	generic_business	0.99
US	name	equipment	generic_business	0.99
INDIA	addr	baba	distinctive	0.99
INDIA	addr	thakur	distinctive	0.99
FRANCE	addr	cartier	distinctive	0.99
FRANCE	addr	flocon	distinctive	0.99
FRANCE	addr	longuet	distinctive	0.99
FRANCE	addr	oeillets	distinctive	0.99
FRANCE	addr	cheverny	distinctive	0.99
FRANCE	name	immo	generic_business	0.99
FRANCE	name	cinema	generic_business	0.99
FRANCE	name	planification	generic_business	0.99
INDIA	addr	nath	distinctive	0.99
FRANCE	addr	boubee	distinctive	0.99
US	name	xflh	distinctive	0.99
FRANCE	name	perigord	place	0.99
FRANCE	name	giono	distinctive	0.99
FRANCE	name	cerise	distinctive	0.99
FRANCE	addr	raspail	distinctive	0.99
FRANCE	name	maroc	place	0.99
US	name	gesher	distinctive	0.99
INDIA	name	sai	distinctive	0.99
FRANCE	addr	parvenus	distinctive	0.99
US	name	sprott	distinctive	0.99
US	name	tsakos	distinctive	0.99
INDIA	addr	banglore	city_or_town	0.99
US	name	wilco	distinctive	0.99
US	name	apple	distinctive	0.99
US	name	usa	place	0.99
INDIA	addr	roa	street_type	0.99
US	name	travel	generic_business	0.99
US	name	information	generic_business	0.99
US	name	ferguson	distinctive	0.99
INDIA	addr	radha	distinctive	0.99
FRANCE	name	camping	generic_business	0.99
US	name	bluerock	distinctive	0.99
US	name	hunter	distinctive	0.99
US	name	alchemy	distinctive	0.99
US	name	pharmaceutical	generic_business	0.99
INDIA	addr	rani	distinctive	0.99
US	name	teucrium	distinctive	0.99
INDIA	addr	agarwal	distinctive	0.99
INDIA	addr	bhagat	distinctive	0.99
INDIA	name	business	generic_business	0.99
INDIA	name	omega	distinctive	0.99
INDIA	name	sri	title	0.99
INDIA	name	smt	title	0.99
US	name	bitwise	distinctive	0.99
US	name	greenland	place	0.99
INDIA	name	gwalior	place	0.99
US	addr	edward	distinctive	0.99
INDIA	name	dolphin	distinctive	0.99
FRANCE	addr	champlain	distinctive	0.99
FRANCE	addr	valentin	distinctive	0.99
FRANCE	addr	verhaeghe	distinctive	0.99
INDIA	addr	nellore	city_or_town	0.99
US	name	armada	distinctive	0.99
INDIA	addr	lotus	distinctive	0.99
INDIA	addr	mittal	distinctive	0.99
INDIA	name	media	generic_business	0.99
INDIA	name	support	generic_business	0.99
INDIA	name	kansaltants	generic_business	0.99
INDIA	name	ghansdhrakshan	distinctive	0.99
INDIA	name	dhevalabhbhars	distinctive	0.99
FRANCE	addr	laboureur	distinctive	0.99
INDIA	addr	kiran	distinctive	0.99
INDIA	addr	vinayak	distinctive	0.99
INDIA	addr	vishal	distinctive	0.99
INDIA	addr	jyoti	distinctive	0.99
US	name	eagle	distinctive	0.99
INDIA	addr	bld	unit_or_building	0.99
INDIA	addr	swami	distinctive	0.99
INDIA	name	shyan	distinctive	0.99
FRANCE	name	zz	distinctive	0.99
US	name	stag	distinctive	0.99
US	name	canadian	place	0.99
FRANCE	name	elevage	generic_business	0.99
INDIA	addr	desai	distinctive	0.99
FRANCE	addr	tonton	distinctive	0.99
FRANCE	addr	king	distinctive	0.99
FRANCE	addr	monseigneur	distinctive	0.99
INDIA	addr	saharanpur	city_or_town	0.99
FRANCE	name	saadf	distinctive	0.99
FRANCE	name	cactus	distinctive	0.99
INDIA	name	apple	distinctive	0.99
FRANCE	addr	chene	distinctive	0.99
FRANCE	addr	maur	distinctive	0.99
US	name	tailwind	distinctive	0.99
INDIA	name	technologies	generic_business	0.99
INDIA	name	foods	generic_business	0.99
INDIA	name	limited	legal_form	0.99
FRANCE	addr	drouot	distinctive	0.99
US	name	fortunex	distinctive	0.99
US	name	for	connector	0.99
FRANCE	addr	fieffe	distinctive	0.99
US	name	stellar	distinctive	0.99
INDIA	name	vyapaar	generic_business	0.99
INDIA	name	udyog	generic_business	0.99
INDIA	name	computers	generic_business	0.99
INDIA	name	clothing	generic_business	0.99
FRANCE	name	bldg	generic_business	0.99
US	name	dds	title	0.99
FRANCE	name	enseignement	generic_business	0.99
US	name	works	generic_business	0.99
INDIA	name	jhivan	distinctive	0.99
INDIA	name	vlyak	distinctive	0.99
FRANCE	addr	lemaire	distinctive	0.99
US	name	corporation	legal_form	0.99
US	name	pacific	place	0.99
US	name	incorporated	legal_form	0.99
FRANCE	name	hopital	generic_business	0.99
FRANCE	name	gym	generic_business	0.99
US	name	holdings	generic_business	0.98
US	name	medicine	generic_business	0.98
US	name	atlantic	place	0.98
INDIA	name	miracle	distinctive	0.98
INDIA	name	flora	distinctive	0.98
INDIA	name	iunik	distinctive	0.98
US	addr	james	distinctive	0.98
FRANCE	name	protection	generic_business	0.98
US	name	blue	distinctive	0.98
US	name	silver	distinctive	0.98
FRANCE	addr	pomme	distinctive	0.98
FRANCE	addr	goth	distinctive	0.98
FRANCE	addr	bourgeois	distinctive	0.98
FRANCE	addr	sq	street_type	0.98
FRANCE	addr	zay	distinctive	0.98
FRANCE	addr	regniers	distinctive	0.98
FRANCE	addr	sauvage	distinctive	0.98
FRANCE	name	arts	generic_business	0.98
FRANCE	name	etablissement	generic_business	0.98
FRANCE	name	gymnastique	generic_business	0.98
FRANCE	name	auto	generic_business	0.98
FRANCE	name	sporting	generic_business	0.98
FRANCE	name	bureau	generic_business	0.98
INDIA	name	lion	distinctive	0.98
INDIA	name	rani	distinctive	0.98
INDIA	name	realties	generic_business	0.98
FRANCE	addr	paradis	distinctive	0.98
FRANCE	addr	mac	distinctive	0.98
